ID,Zero Crossing Rate,Spectral Centroid,Spectral Rolloff
2171,18236,1249.608957,1799.05231
2173,6070,768.5328347,1361.148098
2174,6569,955.7428716,1654.686226
2179,4383,2406.74661,5142.098999
218,902,457.0002077,536.7772029
2180,2867,1324.228822,1796.923828
2182,2167,1313.562768,3312.257992
2184,8055,717.7240298,973.0316162
2185,15395,1182.28476,1879.037237
2186,7993,1156.799075,1594.424465
2188,51520,3475.696022,5810.625637
219,10306,1041.045895,1992.258195
2190,3176,1611.961867,3303.193359
2191,9413,1557.665759,3725.015064
2192,11763,963.5706476,1569.003101
2193,12332,2397.710384,4102.57988
2194,10607,829.1915613,1366.859078
2195,4427,813.445449,1420.286388
2196,11204,1391.029715,2830.585366
2197,10981,1381.282194,2802.749236
2198,8064,1062.683644,1372.882133
2199,11444,1008.447962,1590.92922
22,10824,1010.93708,1459.607889
2200,8393,1161.601339,2399.173319
2201,5878,2614.441102,3641.52832
2204,2698,946.4185942,1632.812914
2205,1777,693.1228866,980.7201423
2206,0,1097.919618,2316.056876
2209,7734,884.4946149,1573.412826
221,17108,1585.819572,2792.873626
2210,736,902.6843026,1429.415894
2212,6543,637.949858,740.8982252
2216,9145,643.7020407,684.7870669
2217,3114,421.0658141,732.3579829
2218,3884,693.479647,868.5440388
2219,7135,1092.329702,2253.025915
222,38647,2893.641801,5370.037576
2220,8206,1145.158212,2343.912068
2224,11202,1412.261588,2653.577191
2225,3091,689.0844553,1241.828053
2226,22302,2186.12344,4623.740447
2227,710,1205.142215,2517.326445
2228,16564,1200.70393,1988.556947
2229,19454,3132.15769,6004.302979
223,7087,1513.288664,3548.511521
2230,25642,2621.717029,5717.221467
2233,1518,1169.531879,2334.558105
2235,16635,2294.297477,5745.528201
2236,1326,250.5405575,357.462641
2237,692,366.0064511,302.0265795
2238,10456,942.7182965,1826.571136
224,10202,1070.199429,1793.125948
2240,7933,1242.353897,2128.978431
2241,3323,870.257127,1308.14209
2244,8146,1034.91686,2119.502875
2246,39127,4033.97663,6426.282159
2247,2098,496.7703344,715.8644656
2249,9138,1174.268596,2406.850374
2250,15046,1151.961258,2003.648947
2251,8066,599.0582105,656.4194124
2252,18923,1477.643768,2554.467323
2253,2420,255.0753883,439.1398978
2254,11220,925.5523641,1156.493361
2256,9710,879.3820498,1384.968664
2258,4308,516.104978,786.8045177
2259,8704,995.6324488,1864.02641
226,18272,1595.700804,2947.48981
2260,6725,1670.422188,3691.696034
2262,16852,2066.559569,4170.887823
2264,9938,1508.040057,2998.451724
2265,1186,1045.357234,2174.795318
2269,54528,3453.182068,6101.484648
227,20181,2371.747848,5272.139521
2273,17841,1518.406255,2730.534986
2275,15464,1120.427027,1908.247495
2277,14488,2366.980837,6032.948157
2278,6494,615.8749286,860.6122605
2279,7840,551.0097507,752.4308225
228,8134,1243.009817,2385.504416
2282,9011,1318.374594,2536.174423
2287,1648,433.8559954,513.8188788
229,8634,987.0035195,1798.795595
2290,14715,1192.471428,1910.837721
2291,3537,829.8268614,1512.067547
2293,6938,1366.983437,3506.848209
2295,1168,1180.994776,2954.223633
2297,6459,600.0162935,958.9720381
2299,8082,731.1521814,1108.616346
230,10611,896.8992378,1530.833208
2300,4876,602.6670697,1105.995245
2301,13758,1216.447301,2174.338093
2302,771,969.5293358,1522.645921
2303,7149,1154.017222,1856.896479
2304,2402,1636.149977,3233.19156
2306,6262,779.1790129,1282.224227
2307,9120,1308.310905,2754.439963
2308,6604,1467.373421,3779.638884
2309,18822,2325.510059,5212.283458
2310,13735,1153.540934,2200.338291
2312,5677,574.0170544,1108.845423
2313,35273,2340.632108,4678.34609
2314,4551,680.7610183,1166.630002
2318,45774,3810.677143,7152.087337
2319,20344,1436.232624,3276.597563
232,36805,2731.557367,4827.338443
2323,4007,851.964584,1343.648967
2324,15098,1936.785957,3889.549353
2327,2988,1371.717997,3031.895906
2329,32518,2472.429463,4446.54403
233,10730,1376.46389,1945.852582
2330,67564,3981.874656,6499.407269
2332,28301,2588.902063,5400.496136
2333,13975,2165.278797,5627.095584
2335,6100,901.8177809,1587.07152
2338,12209,1193.48271,2006.239173
2339,3142,603.3795517,1045.877984
2340,29013,2509.30624,5045.011869
2343,1221,282.6998972,279.5259426
2344,15410,2119.471725,4913.720915
2345,41570,3654.829476,7008.284484
2347,10659,1271.326954,2618.968028
2349,9100,1242.605344,2552.199993
235,7983,564.5685585,770.9001257
2351,0,1032.865727,2228.934032
2353,5510,1010.434057,2166.9268
2354,8703,1124.362508,2247.598293
2358,30315,2482.329183,4877.155969
236,1549,1141.812606,1826.015625
2360,12894,1166.897623,2054.423616
2363,8270,1273.298803,2840.479153
2364,32695,2828.867294,5286.713443
2366,18263,1553.366516,4074.242385
2368,10318,1322.010504,2855.396357
2369,3430,1409.227852,3266.898989
2371,16995,2010.008523,4652.145451
2372,10075,2183.549037,5524.858186
2373,3861,1457.392014,3955.552056
2378,9140,1196.997678,2480.968283
2379,4647,907.6200723,1656.539008
2380,272,583.1576041,826.54372
2382,6747,1052.684201,2373.52072
2384,10686,1377.384367,3030.533076
2386,13947,1367.685401,2409.066109
2388,53188,3411.428278,5823.986946
2389,0,1211.118554,2765.407799
239,19124,1416.539157,2097.240362
2390,1146,1111.853909,2082.401176
2394,15142,1099.73697,1863.246221
2395,18922,1594.511582,4218.217046
2398,2007,2465.211467,4147.725586
24,3609,515.2017874,748.4192425
2401,7982,842.4289105,1638.069705
2402,12819,1658.910148,3587.213188
2403,4088,805.0991966,1394.321714
2404,11636,1431.773143,1859.645422
2405,23933,2349.698176,4926.765667
2408,4640,1069.345655,2160.654085
2410,1761,438.5781149,742.8096041
2411,3994,1219.515838,2237.424635
2412,8607,1061.529938,1965.849726
2413,4718,719.9452351,1208.57966
2414,9875,2821.830176,4943.953976
2415,9863,1149.405568,2092.672275
2416,7886,691.5726485,1365.497151
2418,7320,1070.442812,2073.258031
2419,2092,1148.713734,1707.736816
242,6994,1394.35724,3495.365743
2420,37089,2807.639753,5025.412704
2421,12218,1437.92194,3643.492419
2424,0,875.496203,1748.974609
2425,16282,1529.725685,2828.027344
2427,6549,704.9572866,1469.18296
2428,9561,1110.432118,2248.787998
2430,0,877.3161277,1802.55127
2432,22402,2026.215009,4033.543436
2433,17552,1813.72063,3508.795361
2438,3046,482.9791712,967.3906042
2439,11230,1153.946487,2164.492612
2441,8527,758.9363081,1561.386303
2443,746,566.6380819,1035.029297
2444,28341,2526.12476,5094.54969
2445,6694,2224.437019,4354.201826
2446,14089,1768.469535,3701.058297
2447,39205,2669.77674,4905.856615
2448,11167,1441.196844,2922.898268
2449,7171,1382.741252,3571.161473
245,5407,730.7892639,1086.89623
2450,4265,1431.316354,3156.030916
2452,10924,3021.305796,5817.026905
2453,8955,1297.943138,2012.358737
2454,17129,2028.046543,4669.240294
2455,8799,891.1101025,1571.236598
2456,18281,1642.517544,4074.385558
2458,288,1476.534827,3055.92041
246,8037,680.1178881,1076.316541
2460,20893,2438.628078,5114.737068
2461,43017,3317.792782,6033.884383
2462,19922,2376.131148,5242.554772
2463,7065,746.9796988,857.3335598
2464,9349,1742.482718,4243.164487
2465,12284,1923.795451,4528.701782
2466,65731,3455.66394,5850.359393
2468,8662,864.8725827,1354.100589
247,16775,1738.092732,3599.022918
2470,6911,892.363514,1782.760231
2473,9207,957.658747,1777.706352
2474,6524,1328.311696,3353.250255
2477,15137,2309.529118,3968.010734
2478,4960,942.8084418,1887.026367
2479,1150,1217.80865,2469.946289
248,9075,654.916312,822.6141747
2480,7506,1210.543843,2496.792083
2484,8058,1050.331524,1993.882979
2485,606,225.4377687,116.4568313
2487,9808,985.8827118,1980.138381
2488,13223,1022.821963,1557.911642
2489,9224,1584.48883,3477.830757
249,10053,865.1480637,1163.261082
2493,4508,678.454591,1337.430367
2494,7741,1224.141218,2521.818705
2497,15419,2853.951471,5470.695885
2498,4579,920.463324,1875.749769
2499,13878,1376.506061,2500.944097
250,16234,1174.875813,1634.83823
2501,9752,1254.652972,2598.244395
2503,9108,1196.994153,2399.176805
2505,0,1050.571228,2554.049489
2506,8312,756.2715271,1475.425298
2507,2613,538.5956525,1075.543408
2509,8558,700.8428241,951.2693365
251,10650,1788.639099,4243.558648
2510,3212,810.961834,895.2887352
2511,7276,709.8733063,1443.469108
2512,7533,897.4749031,1749.994056
2513,28206,2384.130901,4635.021973
2515,717,1124.700627,2367.540575
2516,9946,808.5232006,1139.341249
2517,57414,3585.124266,6191.511763
252,8680,1129.053923,1996.814496
2523,10454,1305.943103,1764.290927
2524,4061,1610.429484,3576.589484
2526,6970,1376.657297,3548.568791
2529,7671,969.5206568,1821.927437
253,10609,1307.692446,2230.839844
2531,6788,870.3978081,1661.320983
2532,24906,2444.749508,5097.61359
2534,3292,940.3568077,1984.872327
2536,5205,899.0802061,1713.26278
2538,4389,1734.00642,3340.611201
2539,8619,1130.685457,2221.165506
2541,11178,1171.294821,2317.503184
2542,5648,1312.689472,2963.436863
2543,5452,1125.807643,2403.635997
2544,10834,918.4581583,1657.401282
2545,2665,877.7781752,1724.635405
2547,3673,723.7068555,1336.461688
2548,14025,886.725911,1471.960514
2549,8217,1111.618861,2008.486116
255,14728,1425.912011,2629.921875
2550,9508,1037.662125,1506.608354
2552,8392,1056.62647,2231.744862
2553,11295,1598.707499,3247.733907
2555,9933,1295.892844,2733.53091
2557,9795,1148.246043,2257.678329
2558,14808,2274.4971,5080.712466
2560,17490,1576.001469,2962.963023
2564,5460,1335.868007,2969.147843
2567,5645,1337.45204,2960.877845
2568,7776,599.3890991,845.2562415
2569,7908,779.4771856,1459.103588
2570,4689,495.5921439,647.2846498
2571,11604,1035.301417,1666.076979
2572,6813,1132.552976,2515.690905
2573,9521,808.2929533,1257.663893
2574,7325,749.9208905,1320.913112
2575,29941,2619.003288,5148.468602
2576,12084,1436.493007,2680.45427
2577,9914,1536.433328,3714.792519
2578,37449,2642.772199,4475.411005
258,6520,620.8758648,1228.480692
2580,6535,868.6174029,1541.870966
2581,9513,2866.663847,5329.822716
2582,14273,2159.9704,3776.328229
2584,11235,1091.302492,1927.284095
2585,36364,2720.748189,4829.928668
2586,2390,270.5121258,477.452964
2587,1307,230.1238867,118.919405
2588,6150,1464.70918,3985.389287
2592,5774,670.5479475,834.755236
2593,8963,923.230039,1854.661657
2594,21743,1922.753964,3725.673659
2595,9027,932.3777157,1670.508449
2596,1408,2249.387083,5607.709308
2597,9118,717.968009,989.3102497
2598,18707,2409.972303,4076.280212
26,1189,303.0148885,263.1107762
260,9753,1008.561798,1935.585301
2600,11111,2059.660825,4903.872031
2601,8071,1060.283306,1322.357125
2603,9557,1098.431213,2087.503609
2604,10397,1688.135116,4330.665036
2605,40351,4746.098806,7951.135254
2607,5788,1146.262933,2243.332981
2608,16124,1526.891639,2832.209154
261,1959,686.2332509,996.6371107
2610,33952,2669.893553,4630.200408
2612,37531,4722.592179,8089.354365
2613,24336,2323.781076,4784.064954
2614,7806,599.5948951,793.4829314
2616,12309,1369.914211,2799.191576
2619,2470,394.3924702,697.4657012
2620,2666,289.825132,506.94658
2623,1231,594.8391868,1134.780749
2624,8380,873.199879,1727.266417
2625,11180,1304.651538,2654.68315
263,7916,858.2546725,1744.189453
2632,4568,860.2154761,1559.097529
2634,7925,562.1689632,765.5168249
2636,9445,742.3564521,1244.487422
2637,20613,1623.838651,3413.231148
2639,18181,1269.723268,1821.677777
264,7346,1040.914186,2013.416907
2640,10998,1106.445791,1726.83806
2641,15335,1233.194062,2066.781802
2644,3381,1014.996513,2039.511389
2645,10580,1302.401186,2403.261506
2646,0,1049.445542,2585.726946
2647,20573,1909.464105,3957.584282
2648,9146,762.3523766,1287.009771
2650,63396,3826.046191,6137.368589
2651,616,220.3332021,109.9567819
2652,38712,3078.938209,5763.751911
2653,12637,1052.608445,1873.50321
2657,10004,980.4723421,1420.90506
2658,7387,1100.162819,2361.256157
2659,7760,731.2110032,1075.536685
2661,7399,1020.236227,1985.034894
2662,19035,1538.110287,3942.122439
2664,8031,721.4677918,919.7426654
2665,11568,1055.321002,2016.962449
2666,8064,711.7497593,950.553472
2668,15421,1894.514326,4481.511997
2669,4456,935.6875569,1550.190183
2671,76194,5395.486804,8383.375297
2674,15637,2257.047593,5718.640332
2676,5560,1311.000133,3397.970661
2677,4591,1697.625456,3649.816406
2678,2203,503.0572099,776.6932745
2679,28885,2273.570887,4291.941873
268,8066,2721.329339,5205.616204
2680,8029,744.7854283,1496.643521
2682,5447,702.7177714,1209.573072
2684,9066,718.8747656,1021.485224
2685,4882,895.4526951,1805.037933
2686,17600,2773.669564,4248.364258
2687,4802,980.6566781,1036.858092
2689,9661,1355.571503,2632.480893
269,13569,1569.205989,3445.281292
2690,7904,981.3521563,1459.358229
2691,8939,1168.577594,2403.230299
2695,5141,752.0960519,1171.499873
2697,39664,2845.917881,5136.667587
2699,11723,1074.421867,1790.314198
27,4218,969.7585869,1090.662465
270,107742,4799.278715,7152.402318
2700,2855,1556.780297,3429.232511
2702,12202,1137.918877,1862.216372
2703,8146,1685.141654,4309.733159
2705,28874,3692.139313,7432.007028
2706,11940,1321.098444,2327.115107
2707,14817,1164.750035,1760.760657
2709,13861,1506.630051,3295.079399
271,4968,618.7662271,1033.749788
2710,4226,634.7372362,924.46098
2711,5733,1059.224277,2075.17663
2713,5031,453.2244165,550.2420628
2714,11811,1406.463276,3061.803032
2717,5924,1165.868593,2714.643957
2718,7957,1019.971562,1864.99874
272,14641,3225.766457,5398.852539
2721,14336,1372.480606,2129.727412
2722,10427,1080.122995,1833.071185
2723,12148,1462.76739,3157.578974
2725,10203,1560.099329,3516.727139
2726,27653,1789.246805,2837.600838
2728,4981,1948.690276,3653.21406
2730,4828,1533.45996,2511.340753
2732,18142,2196.98334,4608.162738
2733,1644,836.0117934,1660.178753
2736,4790,812.7119956,1490.912991
2738,3109,417.0996162,715.4063123
2739,10688,1301.457055,1902.280962
2740,4041,1108.796233,2386.491686
2741,12976,2155.453918,4810.923276
2744,44726,4013.851991,7958.547045
2746,10971,1105.871603,2058.053069
2747,1399,1810.003367,3856.976677
275,36597,2321.409653,3904.281802
2750,12679,1483.153999,3233.350883
2751,13294,2153.583397,4817.664105
2752,1568,1252.99656,2491.091138
2754,842,858.7823021,1283.422852
2756,0,912.2701273,1637.830366
2757,2627,583.8230057,1073.796698
276,14585,1130.936998,1721.439156
2760,3404,847.7704426,925.5841194
2763,7009,1162.08862,2536.307802
2764,26255,3531.623418,7115.468334
2765,9870,1526.035695,3238.134586
2766,5294,706.0818975,924.8109858
2769,4660,685.31348,1131.838989
277,6785,1058.284239,2179.659477
2770,6510,894.1996599,1773.425358
2771,9006,981.9872147,1799.926121
2773,12915,1206.523649,2030.955545
2774,7444,1354.438761,3376.468665
2775,6175,1113.411732,1696.056411
2776,17042,1376.481171,2472.136549
2779,8649,1250.890495,2800.127802
278,12833,1407.272324,2915.221213
2780,762,1541.08715,2848.535156
2781,21014,1656.462513,2828.745117
2783,8645,1030.606659,1953.193745
2784,9986,776.2266513,1319.610861
2785,9381,1515.933966,3396.535114
2787,5583,961.6422449,1899.946289
2788,11316,1067.456919,1800.893555
2789,9808,667.8230377,797.3584764
2790,35597,2754.082169,4830.646442
2791,8008,1434.795841,2719.683643
2792,29894,2478.265524,4826.615938
2794,7535,1196.178824,2069.715311
2795,16685,1607.890131,3163.834592
2797,3814,883.7217861,1167.403136
280,13116,1607.770915,3191.501571
2800,10453,1171.882005,2254.801259
2801,3282,487.1857077,694.3989895
2802,3417,501.7730617,722.6730214
2805,68012,3011.223588,6370.391976
2807,59381,3578.408516,6249.267708
2808,10982,1147.661165,2118.357492
2811,7820,810.0338989,1376.321022
2813,603,225.2380697,109.9567819
2815,10501,1237.73729,1799.998247
2819,0,1152.809527,2511.464507
282,10204,969.5617558,1743.903107
2821,8266,3310.767288,6216.198349
2824,3537,763.1213239,1486.678688
2825,9556,1242.14795,2673.487602
2828,4246,401.8967263,570.9734978
2829,8323,909.8353316,1786.683168
2830,8051,1501.466309,3379.527004
2831,12074,1186.609001,2177.144282
2832,9085,1197.529297,2476.131114
2835,7978,757.9970329,1253.965467
2836,5254,701.4220177,1249.985261
2837,4797,904.549921,1637.278988
2840,10108,1869.373314,4733.247707
2842,1613,564.4445861,649.7301752
2846,14886,1165.92182,1792.093028
2849,24913,1625.071127,2611.874455
285,1725,780.8709895,1515.001274
2850,7756,857.4478886,1456.518342
2851,12849,1235.970792,2280.178966
2854,10143,744.8297767,1043.642578
2855,7988,551.4523396,754.635685
2857,13356,1574.301289,3479.921663
2858,4530,848.4436076,1217.427745
286,8862,717.7693226,862.8572945
2862,13487,2190.215721,5682.188513
2863,4787,758.4482527,1372.008322
2864,6191,664.8066779,1272.67472
2865,4376,636.4065077,1018.33152
2869,2359,692.8542609,1368.816376
2870,17889,1464.229314,2724.886422
2871,17213,2055.946003,4711.99172
2872,14841,1305.937696,1935.678923
2873,8919,1164.143728,2458.748514
2875,3251,1352.623782,3557.216433
2878,4213,1262.247621,3272.932337
288,20011,1994.234818,4216.871221
2881,9827,796.9076909,1027.351412
2884,7195,715.61932,991.4722848
2887,12792,1661.862049,3696.658033
2889,11603,1122.657998,1702.558594
2890,2279,1693.53885,3530.368652
2891,6533,915.5019724,1553.368621
2892,8178,816.9596967,1283.347699
2896,47606,3149.061113,5315.322292
2898,7314,2300.688043,4834.289551
2899,37677,4563.070703,7936.47435
2900,4092,610.5923233,1230.943266
2901,6918,1359.102402,2965.621391
2902,7827,542.3483674,756.5255672
2903,10581,1052.552515,2018.566151
2907,17573,1638.737318,3071.633407
2909,24169,2228.041055,4585.76087
2910,7309,881.8269177,1743.502887
2911,17502,1570.560294,2926.654377
2912,51676,3850.913758,7272.896625
2913,42353,2973.953949,5623.430358
2914,2824,1778.952326,3369.946289
2915,6503,873.7239697,1752.149866
2917,2562,845.3865708,1658.799165
2918,102103,4761.931447,7254.427321
2920,12259,1020.206174,1558.130095
2921,8113,713.5849596,904.3086275
2922,9548,1754.40645,4273.903915
2924,8005,975.050771,1268.368079
2925,130876,5157.575152,9012.447276
2926,7538,638.8363752,986.432599
2927,14560,3151.302586,5751.011084
2928,4432,784.3801026,1187.478133
2929,7818,874.2588053,1306.681726
2930,2154,428.364745,835.3550862
2931,16123,1782.279534,3533.068105
2932,6398,1294.753841,2727.950435
2933,4056,1090.068772,1693.989348
2934,15753,1527.420138,2876.343423
2935,360,776.0143553,890.3979492
2936,9099,1342.64946,3047.697223
2939,7644,538.2938246,748.2788086
2940,4948,1379.713997,3438.926989
2942,17497,1265.788939,2263.420516
2943,13952,1584.742372,3498.771017
2944,1899,643.1882313,1295.300187
2945,2873,598.9448459,1178.942871
2946,19931,1468.60486,2376.922342
295,1058,1066.346819,2053.969098
2950,3187,1471.177349,3332.366709
2951,0,1090.6387,2701.981349
2954,38978,4713.079698,8007.574008
2955,4636,444.3848289,600.4957483
2956,5345,988.655214,2023.933849
2957,8917,1647.211199,4073.988409
2959,9790,1081.720505,2000.325759
2960,5268,781.7037105,1348.259134
2961,19013,1544.384331,4116.535658
2962,3472,427.7969589,697.624239
2963,3660,995.1115916,1692.081862
